date,vix,vix_indexed_d0,vix_delta_vs_d0_pct,dxy,dxy_indexed_d0,dxy_delta_vs_d0_pct,eurusd,eurusd_indexed_d0,eurusd_delta_vs_d0_pct,jpyusd,jpyusd_indexed_d0,jpyusd_delta_vs_d0_pct
2025-11-26,17.190000534057617,105.52485922620427,5.524859226204275,99.52200317382812,102.19858755012761,2.1985875501276175,1.156483769416809,98.54282650722051,-1.4571734927794975,156.22999572753906,105.5629519799248,5.5629519799248
2025-11-27,,,,,,,1.1602139472961426,98.8606712373628,-1.1393287626372002,156.23899841308594,105.56903499911488,5.569034999114869
2025-11-28,16.350000381469727,100.3683208260915,0.36832082609149747,99.40799713134766,102.08151538375117,2.08151538375117,1.1599851846694946,98.84117860251115,-1.1588213974888528,156.28399658203125,105.5994397848632,5.5994397848632005
2025-12-01,17.239999771118164,105.83179129649587,5.831791296495865,99.36199951171875,102.03428068582683,2.0342806858268174,1.1601465940475464,98.85493213434499,-1.1450678656550135,155.92799377441406,105.35889246160299,5.358892461603004
2025-12-02,16.59000015258789,101.84161583916544,1.841615839165441,99.2959976196289,101.96650371257361,1.966503712573612,1.1607661247253418,98.90772172440442,-1.0922782755955869,155.5570068359375,105.10822051996205,5.108220519962046
2025-12-03,16.079999923706055,98.71085954561782,-1.2891404543821714,98.7959976196289,101.45305651350738,1.4530565135073688,1.1627906560897827,99.08023001918588,-0.9197699808141278,155.8070068359375,105.27714286980967,5.277142869809677
2025-12-04,15.779999732971191,96.86923785209841,-3.130762147901589,98.9530029296875,101.6142843868836,1.6142843868835928,1.1666841506958008,99.41199080443332,-0.5880091955666902,155.10699462890625,104.80415204207469,4.804152042074697
2025-12-05,15.40999984741211,94.59790657668759,-5.4020934233124125,98.96800231933594,101.62968717608898,1.6296871760889797,1.1642799377441406,99.20713022095852,-0.7928697790414866,155.14199829101562,104.82780364550186,4.82780364550185
2025-12-08,16.65999984741211,102.27132542105683,2.2713254210568468,99.06099700927734,101.72518290224588,1.7251829022458771,1.164022445678711,99.18518957933289,-0.8148104206671093,155.33999633789062,104.96158882687531,4.961588826875315
2025-12-09,16.93000030517578,103.92878670153051,3.9287867015305156,99.197998046875,101.86586850029325,1.8658685002932485,1.1641442775726318,99.19557075328723,-0.8044292467127636,155.843994140625,105.30213479949906,5.302134799499048
2025-12-10,15.770000457763672,96.80785495065248,-3.1921450493475203,98.76799774169922,101.42430359571297,1.424303595712979,1.1628313064575195,99.08369379640547,-0.9163062035945272,156.83799743652344,105.97377228949686,5.973772289496863
2025-12-11,14.850000381469727,91.16021821284839,-8.839781787151612,98.34400177001953,100.98890450756437,0.9889045075643678,1.1701242923736572,99.70512183963342,-0.2948781603665875,155.7899932861328,105.26564699456064,5.2656469945606466
2025-12-12,15.739999771118164,96.62368868325275,-3.3763113167472456,98.39399719238281,101.0402445267215,1.0402445267214888,1.1739431619644165,100.0305239018912,0.030523901891202045,155.56700134277344,105.11497370228322,5.114973702283225
2025-12-15,16.5,101.28912874567422,1.2891287456742178,98.16799926757812,100.80816852374998,0.8081685237499884,1.1737639904022217,100.01525687209339,0.015256872093372871,155.88800048828125,105.33186942211627,5.33186942211627
2025-12-16,16.479999542236328,101.1663512340744,1.1663512340744009,97.79399871826172,100.42410945475851,0.42410945475849826,1.1754610538482666,100.15986195273337,0.15986195273335702,155.01499938964844,104.74199183411379,4.741991834113798
2025-12-17,17.6200008392334,108.16451718206056,8.164517182060575,98.00199890136719,100.63770367760003,0.6377036776000355,1.1749500036239624,100.11631587372918,0.11631587372916959,154.7779998779297,104.58185377638472,4.581853776384709
2025-12-18,16.8700008392334,103.56046587543901,3.560465875439018,98.08799743652344,100.72601509159959,0.7260150915995882,1.1742326021194458,100.05518680831112,0.055186808311115054,155.4949951171875,105.06631985896469,5.066319858964684
2025-12-19,14.90999984741211,91.52853903893988,-8.471460961060115,98.25199890136719,100.89442727713316,0.8944272771331572,1.1725666522979736,99.91323288853422,-0.086767111465773,155.58599853515625,105.12780990379447,5.127809903794474
2025-12-22,14.079999923706055,86.43338939462701,-13.566610605372986,97.9540023803711,100.5884163190593,0.5884163190592986,1.1708093881607056,99.76349816714381,-0.2365018328561921,157.67599487304688,106.53999827407219,6.5399982740721825
2025-12-23,14.0,85.9422910569357,-14.0577089430643,97.61299896240234,100.23824181940316,0.23824181940315836,1.1765950918197632,100.25649219522622,0.256492195226204,156.8769989013672,106.0001251658525,6.000125165852487
